103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008311|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101384|04-JAN-2020|INR|14422838|D Range|00|Control Gear|D Range|Control Relay||CA2DN1229M|Control Relay  (D )  2N0+2NC  220V AC|90.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-28215.0|||||13269.86|36.1|0||540258748.0||||256500.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008311|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101384|04-JAN-2020|INR|14422838|D Range|00|Control Gear|D Range|Control Relay||CA2DN140M|Control Relay  (D )  4NO  220V AC|4.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-1254.0|||||593.31|1.36|0||540258749.0||||11400.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008311|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101384|04-JAN-2020|INR|14422838|D Range|00|Control Gear|D Range|Contactor|D40-80|LC1D403M|Contactor (D )   40 A 1 NO 220V AC|54.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-85268.7|||||39894.56|0.0|0||540258750.0||||775170.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008311|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101384|04-JAN-2020|INR|14422838|T Range|00|Control Gear|T Range|T Control Relay|DC|TCA3DN22BD|Control Relay (T)   2NO+2NC  24V DC|2.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-1003.2|||||501.01|0.37|0||540258751.0||||9120.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008311|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101384|04-JAN-2020|INR|14422838|T Range|00|Control Gear|T Range|T Control Relay|DC|TCA3DN40BD|Control Relay (T)   4NO  24V DC|39.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-19562.4|||||9813.1|4.29|0||540258757.0||||177840.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008311|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101384|04-JAN-2020|INR|14422838|PB/PL|00|PB/PL|Metalic|Acce Contr Dev||RCP2BWL337240VAC|Illuminating Push Button LED Cluster|4.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-229.68|||||261.61|0.0|0||540258758.0||||2088.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008311|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101384|04-JAN-2020|INR|14422838|PB/PL|00|PB/PL|Metalic|Acce Contr Dev||RCP2BWL347240VAC|Illuminating Push Button LED Cluster Plastic Series|4.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-229.68|||||252.16|0.0|0||540258759.0||||2088.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008311|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101384|04-JAN-2020|INR|14422838|PB/PL|00|PB/PL|Metalic|Sig Devic|LED|RCP7IVL73240VAC|BARREL TYPE LED GREEN 240V AC|88.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-3484.8|||||1752.93|2450.8|0||540258760.0||||31680.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008311|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101384|04-JAN-2020|INR|14422838|F RANGE|00|Control Gear|F RANGE|F Contactors||LC1FDP1154AEU5|CONTACTOR F RANGE 4 POLE WITH 240V 50HZ COIL & ADD ON BLOCK / STD|9.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-50994.9|||||21293.34|411.57|0||540258761.0||||463590.0|
103.0|C-58 (TC)|C-58 (TC)|Common|Common|Interunit|14636|C&S ELECTRIC LTD.|SISTER CONCERN|||1031008318|IntUnit W/O GST - C-58|Normal||INV|Domestic|Inter-Unit Internal Sales (C-58)|20103101377|03-JAN-2020|INR|14422839|D Range|00|Control Gear|D Range|Contactor|D09-17|LC1D173F|Contactor (D )   17 A 1 NO 110V AC|5.0|1202|1202.R115001.999999.99999.999|Inter-Unit Sales|||0.0||-1980.0|||||930.15|1.53|0||540217290.0||||18000.0|
